"trip_id","arrival_time","departure_time","stop_id","stop_sequence"
"GO202_168762","11:42:00","11:42:00","123","6"
"GO202_168762","11:49:00","11:49:00","124","7"
"GO202_168763","13:24:00","13:24:00","124","1"
"GO202_168763","13:30:00","13:30:00","123","2"
"GO202_168763","13:34:00","13:34:00","122","3"
"GO202_168763","13:38:00","13:38:00","121","4"
"GO202_168763","13:42:00","13:42:00","120","5"
"GO202_168763","13:47:00","13:47:00","119","6"
"GO202_168763","13:53:00","13:53:00","118","7"
"GO202_168763","14:32:00","14:32:00","15","8"
"GO202_168764","12:19:00","12:19:00","118","1"
"GO202_168764","12:25:00","12:25:00","119","2"
"GO202_168764","12:30:00","12:30:00","120","3"
"GO202_168764","12:33:00","12:33:00","121","4"
"GO202_168764","12:37:00","12:37:00","122","5"
"GO202_168764","12:42:00","12:42:00","123","6"
"GO202_168764","12:49:00","12:49:00","124","7"
"GO202_168765","15:35:00","15:35:00","124","1"
"GO202_168765","15:42:00","15:42:00","123","2"
"GO202_168765","15:46:00","15:46:00","122","3"
"GO202_168765","15:50:00","15:50:00","121","4"
"GO202_168765","15:54:00","15:54:00","120","5"
"GO202_168765","15:59:00","15:59:00","119","6"
"GO202_168765","16:05:00","16:05:00","118","7"
"GO202_168766","13:17:00","13:17:00","118","1"
"GO202_168766","13:23:00","13:23:00","119","2"
"GO202_168766","13:28:00","13:28:00","120","3"
"GO202_168766","13:31:00","13:31:00","121","4"
"GO202_168766","13:35:00","13:35:00","122","5"
"GO202_168766","13:40:00","13:40:00","123","6"
"GO202_168766","13:47:00","13:47:00","124","7"
"GO202_168767","16:23:00","16:23:00","124","1"
"GO202_168767","16:30:00","16:30:00","123","2"
"GO202_168767","16:34:00","16:34:00","122","3"
"GO202_168767","16:38:00","16:38:00","121","4"
"GO202_168767","16:42:00","16:42:00","120","5"
"GO202_168767","16:47:00","16:47:00","119","6"
"GO202_168767","16:53:00","16:53:00","118","7"
"GO202_168768","14:19:00","14:19:00","118","1"
"GO202_168768","14:25:00","14:25:00","119","2"
"GO202_168768","14:30:00","14:30:00","120","3"
"GO202_168768","14:33:00","14:33:00","121","4"
"GO202_168768","14:37:00","14:37:00","122","5"
"GO202_168768","14:42:00","14:42:00","123","6"
"GO202_168768","14:49:00","14:49:00","124","7"
"GO202_168769","17:23:00","17:23:00","124","1"
"GO202_168769","17:30:00","17:30:00","123","2"
"GO202_168769","17:34:00","17:34:00","122","3"
"GO202_168769","17:38:00","17:38:00","121","4"
"GO202_168769","17:42:00","17:42:00","120","5"
"GO202_168769","17:47:00","17:47:00","119","6"
"GO202_168769","17:53:00","17:53:00","118","7"
"GO202_168769","18:32:00","18:32:00","15","8"
"GO202_168770","16:26:00","16:26:00","118","1"
"GO202_168770","16:32:00","16:32:00","119","2"
"GO202_168770","16:37:00","16:37:00","120","3"
"GO202_168770","16:40:00","16:40:00","121","4"
"GO202_168770","16:44:00","16:44:00","122","5"
"GO202_168770","16:49:00","16:49:00","123","6"
"GO202_168770","16:56:00","16:56:00","124","7"
"GO202_168771","19:24:00","19:24:00","124","1"
"GO202_168771","19:31:00","19:31:00","123","2"
"GO202_168771","19:35:00","19:35:00","122","3"
"GO202_168771","19:39:00","19:39:00","121","4"
"GO202_168771","19:43:00","19:43:00","120","5"
"GO202_168771","19:48:00","19:48:00","119","6"
"GO202_168771","19:54:00","19:54:00","118","7"
"GO202_168772","17:26:00","17:26:00","118","1"
"GO202_168772","17:32:00","17:32:00","119","2"
"GO202_168772","17:37:00","17:37:00","120","3"
"GO202_168772","17:40:00","17:40:00","121","4"
"GO202_168772","17:44:00","17:44:00","122","5"
"GO202_168772","17:49:00","17:49:00","123","6"
"GO202_168772","17:56:00","17:56:00","124","7"
"GO202_168773","20:23:00","20:23:00","124","1"
"GO202_168773","20:30:00","20:30:00","123","2"
"GO202_168773","20:34:00","20:34:00","122","3"
"GO202_168773","20:38:00","20:38:00","121","4"
"GO202_168773","20:42:00","20:42:00","120","5"
"GO202_168773","20:47:00","20:47:00","119","6"
"GO202_168773","20:53:00","20:53:00","118","7"
"GO202_168774","17:41:00","17:41:00","15","1"
"GO202_168774","18:19:00","18:19:00","118","2"
"GO202_168774","18:25:00","18:25:00","119","3"
"GO202_168774","18:30:00","18:30:00","120","4"
"GO202_168774","18:33:00","18:33:00","121","5"
"GO202_168774","18:37:00","18:37:00","122","6"
"GO202_168774","18:42:00","18:42:00","123","7"
"GO202_168774","18:49:00","18:49:00","124","8"
"GO202_168775","21:24:00","21:24:00","124","1"
"GO202_168775","21:31:00","21:31:00","123","2"
"GO202_168775","21:35:00","21:35:00","122","3"
"GO202_168775","21:39:00","21:39:00","121","4"
"GO202_168775","21:43:00","21:43:00","120","5"
"GO202_168775","21:48:00","21:48:00","119","6"
"GO202_168775","21:54:00","21:54:00","118","7"
"GO202_168776","19:17:00","19:17:00","118","1"
"GO202_168776","19:24:00","19:24:00","119","2"
"GO202_168776","19:29:00","19:29:00","120","3"
"GO202_168776","19:31:00","19:31:00","121","4"
"GO202_168776","19:35:00","19:35:00","122","5"
"GO202_168776","19:40:00","19:40:00","123","6"
"GO202_168776","19:47:00","19:47:00","124","7"
"GO202_168777","22:23:00","22:23:00","124","1"
"GO202_168777","22:30:00","22:30:00","123","2"
"GO202_168777","22:34:00","22:34:00","122","3"
"GO202_168777","22:38:00","22:38:00","121","4"
"GO202_168777","22:43:00","22:43:00","120","5"
"GO202_168777","22:47:00","22:47:00","119","6"
"GO202_168777","22:53:00","22:53:00","118","7"
"GO202_168777","23:31:00","23:31:00","15","8"
"GO202_168778","21:26:00","21:26:00","118","1"
"GO202_168778","21:32:00","21:32:00","119","2"
"GO202_168778","21:37:00","21:37:00","120","3"
"GO202_168778","21:40:00","21:40:00","121","4"
"GO202_168778","21:44:00","21:44:00","122","5"
"GO202_168778","21:49:00","21:49:00","123","6"
"GO202_168778","21:56:00","21:56:00","124","7"
"GO202_168790","00:35:00","00:35:00","118","1"
"GO202_168790","00:41:00","00:41:00","119","2"
"GO202_168790","00:46:00","00:46:00","120","3"
"GO202_168790","00:49:00","00:49:00","121","4"
"GO202_168790","00:53:00","00:53:00","122","5"
"GO202_168790","00:58:00","00:58:00","123","6"
"GO202_168790","01:05:00","01:05:00","124","7"
"GO202_168790","01:11:00","01:11:00","126","8"
"GO202_168790","01:18:00","01:18:00","127","9"
"GO202_168790","01:35:00","01:35:00","129","10"
"GO202_168800","00:14:00","00:14:00","12","1"
"GO202_168800","00:20:00","00:20:00","13","2"
"GO202_168800","00:25:00","00:25:00","14","3"
"GO202_168800","00:34:00","00:36:00","15","4"
"GO202_168800","00:41:00","00:41:00","84","5"
"GO202_168800","00:43:00","00:43:00","85","6"
"GO202_168800","00:46:00","00:46:00","86","7"
"GO202_168800","00:52:00","00:52:00","87","8"
"GO202_168800","00:56:00","00:56:00","93","9"
"GO202_168800","00:59:00","00:59:00","94","10"
"GO202_168800","01:01:00","01:01:00","95","11"
"GO202_168800","01:04:00","01:04:00","96","12"
"GO202_168800","01:06:00","01:06:00","97","13"
"GO202_168800","01:09:00","01:09:00","98","14"
"GO202_168800","01:14:00","01:14:00","99","15"
"GO202_168801","00:42:00","00:42:00","99","1"
"GO202_168801","00:46:00","00:46:00","98","2"
"GO202_168801","00:48:00","00:48:00","97","3"
"GO202_168801","00:51:00","00:51:00","96","4"
"GO202_168801","00:54:00","00:54:00","95","5"
"GO202_168801","00:56:00","00:56:00","94","6"
"GO202_168801","00:59:00","00:59:00","93","7"
"GO202_168801","01:03:00","01:03:00","87","8"
"GO202_168801","01:06:00","01:06:00","86","9"
"GO202_168801","01:09:00","01:09:00","85","10"
"GO202_168801","01:11:00","01:11:00","84","11"
"GO202_168801","01:17:00","01:20:00","15","12"
"GO202_168801","01:28:00","01:28:00","14","13"
"GO202_168801","01:33:00","01:33:00","13","14"
"GO202_168801","01:40:00","01:40:00","12","15"
"GO202_168802","02:24:00","02:24:00","87","1"
"GO202_168802","02:28:00","02:28:00","93","2"
"GO202_168802","02:30:00","02:30:00","94","3"
"GO202_168802","02:32:00","02:32:00","95","4"
"GO202_168802","02:35:00","02:35:00","96","5"
"GO202_168802","02:37:00","02:37:00","97","6"
"GO202_168802","02:39:00","02:39:00","98","7"
"GO202_168802","02:44:00","02:44:00","99","8"
"GO202_168803","01:40:00","01:40:00","99","1"
"GO202_168803","01:44:00","01:44:00","98","2"
"GO202_168803","01:46:00","01:46:00","97","3"
"GO202_168803","01:49:00","01:49:00","96","4"
"GO202_168803","01:52:00","01:52:00","95","5"
"GO202_168803","01:54:00","01:54:00","94","6"
"GO202_168803","01:57:00","01:57:00","93","7"
"GO202_168803","02:02:00","02:02:00","87","8"
"GO202_168804","03:32:00","03:32:00","87","1"
"GO202_168804","03:36:00","03:36:00","93","2"
"GO202_168804","03:38:00","03:38:00","94","3"
"GO202_168804","03:40:00","03:40:00","95","4"
"GO202_168804","03:43:00","03:43:00","96","5"
"GO202_168804","03:45:00","03:45:00","97","6"
"GO202_168804","03:48:00","03:48:00","98","7"
"GO202_168804","03:53:00","03:53:00","99","8"
"GO202_168805","04:59:00","04:59:00","99","1"
"GO202_168805","05:03:00","05:03:00","98","2"
"GO202_168805","05:06:00","05:06:00","97","3"
"GO202_168805","05:08:00","05:08:00","96","4"
"GO202_168805","05:11:00","05:11:00","95","5"
"GO202_168805","05:13:00","05:13:00","94","6"
"GO202_168805","05:15:00","05:15:00","93","7"
"GO202_168805","05:19:00","05:19:00","87","8"
"GO202_168805","05:29:00","05:31:00","15","9"
"GO202_168805","05:41:00","05:41:00","14","10"
"GO202_168805","05:45:00","05:45:00","13","11"
"GO202_168805","05:51:00","05:51:00","12","12"
"GO202_168806","04:37:00","04:37:00","15","1"
"GO202_168806","04:42:00","04:42:00","84","2"
"GO202_168806","04:44:00","04:44:00","85","3"
"GO202_168806","04:47:00","04:47:00","86","4"
"GO202_168806","04:51:00","04:51:00","87","5"
"GO202_168806","04:55:00","04:55:00","93","6"
"GO202_168806","04:58:00","04:58:00","94","7"
"GO202_168806","05:00:00","05:00:00","95","8"
"GO202_168806","05:03:00","05:03:00","96","9"
"GO202_168806","05:05:00","05:05:00","97","10"
"GO202_168806","05:08:00","05:08:00","98","11"
"GO202_168806","05:13:00","05:13:00","99","12"
"GO202_168807","05:43:00","05:43:00","99","1"
"GO202_168807","05:48:00","05:48:00","98","2"
"GO202_168807","05:50:00","05:50:00","97","3"
"GO202_168807","05:52:00","05:52:00","96","4"
"GO202_168807","05:55:00","05:55:00","95","5"
"GO202_168807","05:57:00","05:57:00","94","6"
"GO202_168807","05:59:00","05:59:00","93","7"
"GO202_168807","06:03:00","06:03:00","87","8"
"GO202_168807","06:13:00","06:15:00","15","9"
"GO202_168807","06:19:00","06:19:00","11","10"
"GO202_168807","06:21:00","06:21:00","10","11"
"GO202_168807","06:37:00","06:37:00","8","12"
"GO202_168808","06:22:00","06:22:00","12","1"
"GO202_168808","06:29:00","06:29:00","13","2"
"GO202_168808","06:34:00","06:34:00","14","3"
"GO202_168808","06:43:00","06:45:00","15","4"
"GO202_168808","06:55:00","06:55:00","87","5"
"GO202_168808","06:59:00","06:59:00","93","6"
"GO202_168808","07:01:00","07:01:00","94","7"
"GO202_168808","07:03:00","07:03:00","95","8"
"GO202_168808","07:06:00","07:06:00","96","9"
"GO202_168808","07:08:00","07:08:00","97","10"
"GO202_168808","07:10:00","07:10:00","98","11"
"GO202_168808","07:15:00","07:15:00","99","12"
"GO202_168809","06:50:00","06:50:00","99","1"
"GO202_168809","06:55:00","06:55:00","98","2"
"GO202_168809","06:57:00","06:57:00","97","3"
"GO202_168809","06:59:00","06:59:00","96","4"
"GO202_168809","07:02:00","07:02:00","95","5"
"GO202_168809","07:04:00","07:04:00","94","6"
"GO202_168809","07:06:00","07:06:00","93","7"
"GO202_168809","07:10:00","07:10:00","87","8"
"GO202_168809","07:20:00","07:22:00","15","9"
"GO202_168809","07:31:00","07:31:00","14","10"
"GO202_168809","07:36:00","07:36:00","13","11"
"GO202_168809","07:42:00","07:42:00","12","12"
"GO202_168810","07:22:00","07:22:00","12","1"
"GO202_168810","07:29:00","07:29:00","13","2"
"GO202_168810","07:34:00","07:34:00","14","3"
"GO202_168810","07:43:00","07:45:00","15","4"
"GO202_168810","07:55:00","07:55:00","87","5"
"GO202_168810","07:59:00","07:59:00","93","6"
"GO202_168810","08:01:00","08:01:00","94","7"
"GO202_168810","08:03:00","08:03:00","95","8"
"GO202_168810","08:06:00","08:06:00","96","9"
"GO202_168810","08:08:00","08:08:00","97","10"
"GO202_168810","08:10:00","08:10:00","98","11"
"GO202_168810","08:15:00","08:15:00","99","12"
"GO202_168811","07:50:00","07:50:00","99","1"
"GO202_168811","07:55:00","07:55:00","98","2"
"GO202_168811","07:57:00","07:57:00","97","3"
"GO202_168811","07:59:00","07:59:00","96","4"
"GO202_168811","08:02:00","08:02:00","95","5"
"GO202_168811","08:04:00","08:04:00","94","6"
"GO202_168811","08:06:00","08:06:00","93","7"
"GO202_168811","08:10:00","08:10:00","87","8"
"GO202_168811","08:20:00","08:22:00","15","9"
"GO202_168811","08:31:00","08:31:00","14","10"
"GO202_168811","08:36:00","08:36:00","13","11"
"GO202_168811","08:42:00","08:42:00","12","12"
"GO202_168812","08:22:00","08:22:00","12","1"
"GO202_168812","08:29:00","08:29:00","13","2"
"GO202_168812","08:34:00","08:34:00","14","3"
"GO202_168812","08:43:00","08:45:00","15","4"
"GO202_168812","08:55:00","08:55:00","87","5"
"GO202_168812","08:59:00","08:59:00","93","6"
"GO202_168812","09:01:00","09:01:00","94","7"
"GO202_168812","09:03:00","09:03:00","95","8"
"GO202_168812","09:06:00","09:06:00","96","9"
"GO202_168812","09:08:00","09:08:00","97","10"
"GO202_168812","09:10:00","09:10:00","98","11"
"GO202_168812","09:15:00","09:15:00","99","12"
"GO202_168813","08:50:00","08:50:00","99","1"
"GO202_168813","08:55:00","08:55:00","98","2"
"GO202_168813","08:57:00","08:57:00","97","3"
"GO202_168813","08:59:00","08:59:00","96","4"
"GO202_168813","09:02:00","09:02:00","95","5"
"GO202_168813","09:04:00","09:04:00","94","6"
"GO202_168813","09:06:00","09:06:00","93","7"
"GO202_168813","09:10:00","09:10:00","87","8"
"GO202_168813","09:20:00","09:22:00","15","9"
"GO202_168813","09:31:00","09:31:00","14","10"
"GO202_168813","09:36:00","09:36:00","13","11"
"GO202_168813","09:42:00","09:42:00","12","12"
"GO202_168814","09:22:00","09:22:00","12","1"
"GO202_168814","09:29:00","09:29:00","13","2"
"GO202_168814","09:34:00","09:34:00","14","3"
"GO202_168814","09:43:00","09:45:00","15","4"
"GO202_168814","09:55:00","09:55:00","87","5"
"GO202_168814","09:59:00","09:59:00","93","6"
"GO202_168814","10:01:00","10:01:00","94","7"
"GO202_168814","10:03:00","10:03:00","95","8"
"GO202_168814","10:06:00","10:06:00","96","9"
"GO202_168814","10:08:00","10:08:00","97","10"
"GO202_168814","10:10:00","10:10:00","98","11"
"GO202_168814","10:15:00","10:15:00","99","12"
"GO202_168815","09:50:00","09:50:00","99","1"
"GO202_168815","09:55:00","09:55:00","98","2"
"GO202_168815","09:57:00","09:57:00","97","3"
"GO202_168815","09:59:00","09:59:00","96","4"
"GO202_168815","10:02:00","10:02:00","95","5"
"GO202_168815","10:04:00","10:04:00","94","6"
"GO202_168815","10:06:00","10:06:00","93","7"
"GO202_168815","10:10:00","10:10:00","87","8"
"GO202_168815","10:20:00","10:22:00","15","9"
"GO202_168815","10:31:00","10:31:00","14","10"
"GO202_168815","10:36:00","10:36:00","13","11"
"GO202_168815","10:42:00","10:42:00","12","12"
"GO202_168816","10:22:00","10:22:00","12","1"
"GO202_168816","10:29:00","10:29:00","13","2"
"GO202_168816","10:34:00","10:34:00","14","3"
"GO202_168816","10:43:00","10:45:00","15","4"
"GO202_168816","10:55:00","10:55:00","87","5"
"GO202_168816","10:59:00","10:59:00","93","6"
"GO202_168816","11:01:00","11:01:00","94","7"
"GO202_168816","11:03:00","11:03:00","95","8"
"GO202_168816","11:06:00","11:06:00","96","9"
"GO202_168816","11:08:00","11:08:00","97","10"
"GO202_168816","11:10:00","11:10:00","98","11"
"GO202_168816","11:15:00","11:15:00","99","12"
"GO202_168817","10:50:00","10:50:00","99","1"
"GO202_168817","10:55:00","10:55:00","98","2"
"GO202_168817","10:57:00","10:57:00","97","3"
"GO202_168817","10:59:00","10:59:00","96","4"
"GO202_168817","11:02:00","11:02:00","95","5"
"GO202_168817","11:04:00","11:04:00","94","6"
"GO202_168817","11:06:00","11:06:00","93","7"
"GO202_168817","11:10:00","11:10:00","87","8"
"GO202_168817","11:20:00","11:22:00","15","9"
"GO202_168817","11:31:00","11:31:00","14","10"
"GO202_168817","11:36:00","11:36:00","13","11"
"GO202_168817","11:42:00","11:42:00","12","12"
"GO202_168818","11:22:00","11:22:00","12","1"
"GO202_168818","11:29:00","11:29:00","13","2"
"GO202_168818","11:34:00","11:34:00","14","3"
"GO202_168818","11:43:00","11:45:00","15","4"
"GO202_168818","11:55:00","11:55:00","87","5"
"GO202_168818","11:59:00","11:59:00","93","6"
"GO202_168818","12:01:00","12:01:00","94","7"
"GO202_168818","12:03:00","12:03:00","95","8"
"GO202_168818","12:06:00","12:06:00","96","9"
"GO202_168818","12:08:00","12:08:00","97","10"
"GO202_168818","12:10:00","12:10:00","98","11"
"GO202_168818","12:15:00","12:15:00","99","12"
"GO202_168819","11:50:00","11:50:00","99","1"
"GO202_168819","11:55:00","11:55:00","98","2"
"GO202_168819","11:57:00","11:57:00","97","3"
"GO202_168819","11:59:00","11:59:00","96","4"
"GO202_168819","12:02:00","12:02:00","95","5"
"GO202_168819","12:04:00","12:04:00","94","6"
"GO202_168819","12:06:00","12:06:00","93","7"
"GO202_168819","12:10:00","12:10:00","87","8"
"GO202_168819","12:20:00","12:22:00","15","9"
"GO202_168819","12:31:00","12:31:00","14","10"
"GO202_168819","12:36:00","12:36:00","13","11"
"GO202_168819","12:42:00","12:42:00","12","12"
"GO202_168850","12:22:00","12:22:00","12","1"
"GO202_168850","12:29:00","12:29:00","13","2"
"GO202_168850","12:34:00","12:34:00","14","3"
"GO202_168850","12:43:00","12:45:00","15","4"
"GO202_168850","12:55:00","12:55:00","87","5"
"GO202_168850","12:59:00","12:59:00","93","6"
"GO202_168850","13:01:00","13:01:00","94","7"
"GO202_168850","13:03:00","13:03:00","95","8"
"GO202_168850","13:06:00","13:06:00","96","9"
"GO202_168850","13:08:00","13:08:00","97","10"
"GO202_168850","13:10:00","13:10:00","98","11"
"GO202_168850","13:15:00","13:15:00","99","12"
"GO202_168851","12:50:00","12:50:00","99","1"
"GO202_168851","12:55:00","12:55:00","98","2"
"GO202_168851","12:57:00","12:57:00","97","3"
"GO202_168851","12:59:00","12:59:00","96","4"
"GO202_168851","13:02:00","13:02:00","95","5"
"GO202_168851","13:04:00","13:04:00","94","6"
"GO202_168851","13:06:00","13:06:00","93","7"
"GO202_168851","13:10:00","13:10:00","87","8"
"GO202_168851","13:20:00","13:22:00","15","9"
"GO202_168851","13:31:00","13:31:00","14","10"
"GO202_168851","13:36:00","13:36:00","13","11"
"GO202_168851","13:42:00","13:42:00","12","12"
"GO202_168852","13:22:00","13:22:00","12","1"
"GO202_168852","13:29:00","13:29:00","13","2"
"GO202_168852","13:34:00","13:34:00","14","3"
"GO202_168852","13:43:00","13:45:00","15","4"
"GO202_168852","13:55:00","13:55:00","87","5"
"GO202_168852","13:59:00","13:59:00","93","6"
"GO202_168852","14:01:00","14:01:00","94","7"
"GO202_168852","14:03:00","14:03:00","95","8"
"GO202_168852","14:06:00","14:06:00","96","9"
"GO202_168852","14:08:00","14:08:00","97","10"
"GO202_168852","14:10:00","14:10:00","98","11"
"GO202_168852","14:15:00","14:15:00","99","12"
"GO202_168853","13:50:00","13:50:00","99","1"
"GO202_168853","13:55:00","13:55:00","98","2"
"GO202_168853","13:57:00","13:57:00","97","3"
"GO202_168853","13:59:00","13:59:00","96","4"
"GO202_168853","14:02:00","14:02:00","95","5"
"GO202_168853","14:04:00","14:04:00","94","6"
"GO202_168853","14:06:00","14:06:00","93","7"
"GO202_168853","14:10:00","14:10:00","87","8"
"GO202_168853","14:20:00","14:22:00","15","9"
"GO202_168853","14:31:00","14:31:00","14","10"
"GO202_168853","14:36:00","14:36:00","13","11"
"GO202_168853","14:42:00","14:42:00","12","12"
"GO202_168854","14:22:00","14:22:00","12","1"
"GO202_168854","14:29:00","14:29:00","13","2"
"GO202_168854","14:34:00","14:34:00","14","3"
"GO202_168854","14:43:00","14:45:00","15","4"
"GO202_168854","14:55:00","14:55:00","87","5"
"GO202_168854","14:59:00","14:59:00","93","6"
"GO202_168854","15:01:00","15:01:00","94","7"
"GO202_168854","15:03:00","15:03:00","95","8"
"GO202_168854","15:06:00","15:06:00","96","9"
"GO202_168854","15:08:00","15:08:00","97","10"
"GO202_168854","15:10:00","15:10:00","98","11"
"GO202_168854","15:15:00","15:15:00","99","12"
"GO202_168855","14:50:00","14:50:00","99","1"
"GO202_168855","14:55:00","14:55:00","98","2"
"GO202_168855","14:57:00","14:57:00","97","3"
"GO202_168855","14:59:00","14:59:00","96","4"
"GO202_168855","15:02:00","15:02:00","95","5"
"GO202_168855","15:04:00","15:04:00","94","6"
"GO202_168855","15:06:00","15:06:00","93","7"
"GO202_168855","15:10:00","15:10:00","87","8"
"GO202_168855","15:20:00","15:22:00","15","9"
"GO202_168855","15:31:00","15:31:00","14","10"
"GO202_168855","15:36:00","15:36:00","13","11"
"GO202_168855","15:42:00","15:42:00","12","12"
"GO202_168856","15:22:00","15:22:00","12","1"
"GO202_168856","15:29:00","15:29:00","13","2"
"GO202_168856","15:34:00","15:34:00","14","3"
"GO202_168856","15:43:00","15:45:00","15","4"
"GO202_168856","15:55:00","15:55:00","87","5"
"GO202_168856","15:59:00","15:59:00","93","6"
"GO202_168856","16:01:00","16:01:00","94","7"
"GO202_168856","16:03:00","16:03:00","95","8"
"GO202_168856","16:06:00","16:06:00","96","9"
"GO202_168856","16:08:00","16:08:00","97","10"
"GO202_168856","16:10:00","16:10:00","98","11"
"GO202_168856","16:15:00","16:15:00","99","12"
"GO202_168857","15:50:00","15:50:00","99","1"
"GO202_168857","15:55:00","15:55:00","98","2"
"GO202_168857","15:57:00","15:57:00","97","3"
"GO202_168857","15:59:00","15:59:00","96","4"
"GO202_168857","16:02:00","16:02:00","95","5"
"GO202_168857","16:04:00","16:04:00","94","6"
"GO202_168857","16:06:00","16:06:00","93","7"
"GO202_168857","16:10:00","16:10:00","87","8"
"GO202_168857","16:20:00","16:22:00","15","9"
"GO202_168857","16:31:00","16:31:00","14","10"
"GO202_168857","16:36:00","16:36:00","13","11"
"GO202_168857","16:42:00","16:42:00","12","12"
"GO202_168858","16:22:00","16:22:00","12","1"
"GO202_168858","16:29:00","16:29:00","13","2"
"GO202_168858","16:34:00","16:34:00","14","3"
"GO202_168858","16:43:00","16:45:00","15","4"
"GO202_168858","16:55:00","16:55:00","87","5"
"GO202_168858","16:59:00","16:59:00","93","6"
"GO202_168858","17:01:00","17:01:00","94","7"
"GO202_168858","17:03:00","17:03:00","95","8"
"GO202_168858","17:06:00","17:06:00","96","9"
"GO202_168858","17:08:00","17:08:00","97","10"
"GO202_168858","17:10:00","17:10:00","98","11"
"GO202_168858","17:15:00","17:15:00","99","12"
"GO202_168859","16:50:00","16:50:00","99","1"
"GO202_168859","16:55:00","16:55:00","98","2"
"GO202_168859","16:57:00","16:57:00","97","3"
"GO202_168859","16:59:00","16:59:00","96","4"
"GO202_168859","17:02:00","17:02:00","95","5"
"GO202_168859","17:04:00","17:04:00","94","6"
"GO202_168859","17:06:00","17:06:00","93","7"
"GO202_168859","17:10:00","17:10:00","87","8"
"GO202_168859","17:20:00","17:22:00","15","9"
"GO202_168859","17:31:00","17:31:00","14","10"
"GO202_168859","17:36:00","17:36:00","13","11"
"GO202_168859","17:42:00","17:42:00","12","12"
"GO202_168860","17:22:00","17:22:00","12","1"
"GO202_168860","17:29:00","17:29:00","13","2"
"GO202_168860","17:34:00","17:34:00","14","3"
"GO202_168860","17:43:00","17:45:00","15","4"
"GO202_168860","17:55:00","17:55:00","87","5"
"GO202_168860","17:59:00","17:59:00","93","6"
"GO202_168860","18:01:00","18:01:00","94","7"
"GO202_168860","18:03:00","18:03:00","95","8"
"GO202_168860","18:06:00","18:06:00","96","9"
"GO202_168860","18:08:00","18:08:00","97","10"
"GO202_168860","18:10:00","18:10:00","98","11"
"GO202_168860","18:15:00","18:15:00","99","12"
"GO202_168861","17:50:00","17:50:00","99","1"
"GO202_168861","17:55:00","17:55:00","98","2"
"GO202_168861","17:57:00","17:57:00","97","3"
"GO202_168861","17:59:00","17:59:00","96","4"
"GO202_168861","18:02:00","18:02:00","95","5"
"GO202_168861","18:04:00","18:04:00","94","6"
"GO202_168861","18:06:00","18:06:00","93","7"
"GO202_168861","18:10:00","18:10:00","87","8"
"GO202_168861","18:20:00","18:22:00","15","9"
"GO202_168861","18:31:00","18:31:00","14","10"
"GO202_168861","18:36:00","18:36:00","13","11"
"GO202_168861","18:42:00","18:42:00","12","12"
"GO202_168862","18:22:00","18:22:00","12","1"
"GO202_168862","18:29:00","18:29:00","13","2"
"GO202_168862","18:34:00","18:34:00","14","3"
"GO202_168862","18:43:00","18:45:00","15","4"
"GO202_168862","18:55:00","18:55:00","87","5"
"GO202_168862","18:59:00","18:59:00","93","6"
"GO202_168862","19:01:00","19:01:00","94","7"
"GO202_168862","19:03:00","19:03:00","95","8"
"GO202_168862","19:06:00","19:06:00","96","9"
"GO202_168862","19:08:00","19:08:00","97","10"
"GO202_168862","19:10:00","19:10:00","98","11"
"GO202_168862","19:15:00","19:15:00","99","12"
"GO202_168863","18:50:00","18:50:00","99","1"
"GO202_168863","18:55:00","18:55:00","98","2"
"GO202_168863","18:57:00","18:57:00","97","3"
"GO202_168863","18:59:00","18:59:00","96","4"
"GO202_168863","19:02:00","19:02:00","95","5"
"GO202_168863","19:04:00","19:04:00","94","6"
"GO202_168863","19:06:00","19:06:00","93","7"
"GO202_168863","19:10:00","19:10:00","87","8"
"GO202_168863","19:20:00","19:22:00","15","9"
"GO202_168863","19:31:00","19:31:00","14","10"
"GO202_168863","19:36:00","19:36:00","13","11"
"GO202_168863","19:42:00","19:42:00","12","12"
"GO202_168864","19:22:00","19:22:00","12","1"
"GO202_168864","19:29:00","19:29:00","13","2"
"GO202_168864","19:34:00","19:34:00","14","3"
"GO202_168864","19:43:00","19:45:00","15","4"
"GO202_168864","19:55:00","19:55:00","87","5"
"GO202_168864","19:59:00","19:59:00","93","6"
"GO202_168864","20:01:00","20:01:00","94","7"
"GO202_168864","20:03:00","20:03:00","95","8"
"GO202_168864","20:06:00","20:06:00","96","9"
"GO202_168864","20:08:00","20:08:00","97","10"
"GO202_168864","20:10:00","20:10:00","98","11"
"GO202_168864","20:15:00","20:15:00","99","12"
"GO202_168865","19:50:00","19:50:00","99","1"
"GO202_168865","19:55:00","19:55:00","98","2"
"GO202_168865","19:57:00","19:57:00","97","3"
"GO202_168865","19:59:00","19:59:00","96","4"
"GO202_168865","20:02:00","20:02:00","95","5"
"GO202_168865","20:04:00","20:04:00","94","6"
"GO202_168865","20:06:00","20:06:00","93","7"
"GO202_168865","20:10:00","20:10:00","87","8"
"GO202_168865","20:20:00","20:22:00","15","9"
"GO202_168865","20:31:00","20:31:00","14","10"
"GO202_168865","20:36:00","20:36:00","13","11"
"GO202_168865","20:42:00","20:42:00","12","12"
"GO202_168866","20:22:00","20:22:00","12","1"
"GO202_168866","20:29:00","20:29:00","13","2"
"GO202_168866","20:34:00","20:34:00","14","3"
"GO202_168866","20:43:00","20:45:00","15","4"
